# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4500625	4501812	+							ECIAI39_RS21655	1188		old_locus_tag=ECIAI39_4321
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4500625	4501812	+	WP_000369294.1	WP_000369294.1		hypothetical protein			ECIAI39_RS21655	1188	395	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4502282	4504657	-							ECIAI39_RS21660	2376		old_locus_tag=ECIAI39_4323
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4502282	4504657	-	WP_143360450.1	WP_143360450.1		type III effector protein			ECIAI39_RS21660	2376	791	
gene	pseudogene	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4504624	4504771	-							ECIAI39_RS21665	148		pseudo
CDS	without_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4504624	4504771	-				hypothetical protein			ECIAI39_RS21665	148		pseudo
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4505198	4505923	-					phoU		ECIAI39_RS21670	726		old_locus_tag=ECIAI39_4324
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4505198	4505923	-	WP_000377785.1	WP_000377785.1		phosphate signaling complex protein PhoU	phoU		ECIAI39_RS21670	726	241	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4505938	4506711	-					pstB		ECIAI39_RS21675	774		old_locus_tag=ECIAI39_4325
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4505938	4506711	-	WP_000063125.1	WP_000063125.1		phosphate ABC transporter ATP-binding protein PstB	pstB		ECIAI39_RS21675	774	257	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4506802	4507692	-					pstA		ECIAI39_RS21680	891		old_locus_tag=ECIAI39_4326
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4506802	4507692	-	WP_001251991.1	WP_001251991.1		phosphate ABC transporter permease PstA	pstA		ECIAI39_RS21680	891	296	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4507692	4508651	-					pstC		ECIAI39_RS21685	960		old_locus_tag=ECIAI39_4327
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4507692	4508651	-	WP_000741622.1	WP_000741622.1		phosphate ABC transporter permease PstC	pstC		ECIAI39_RS21685	960	319	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4508738	4509778	-					pstS		ECIAI39_RS21690	1041		old_locus_tag=ECIAI39_4328
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4508738	4509778	-	WP_000867171.1	WP_000867171.1		phosphate ABC transporter substrate-binding protein PstS	pstS		ECIAI39_RS21690	1041	346	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4510026	4511096	-							ECIAI39_RS21695	1071		old_locus_tag=ECIAI39_4329
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4510026	4511096	-	WP_001046008.1	WP_001046008.1		fimbrial protein			ECIAI39_RS21695	1071	356	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4511107	4513629	-							ECIAI39_RS21700	2523		old_locus_tag=ECIAI39_4330
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4511107	4513629	-	WP_000989196.1	WP_000989196.1		fimbrial biogenesis outer membrane usher protein			ECIAI39_RS21700	2523	840	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4513654	4514385	-							ECIAI39_RS21705	732		old_locus_tag=ECIAI39_4331
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4513654	4514385	-	WP_000088123.1	WP_000088123.1		fimbrial chaperone			ECIAI39_RS21705	732	243	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4514433	4515005	-							ECIAI39_RS21710	573		old_locus_tag=ECIAI39_4332
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4514433	4515005	-	WP_000827811.1	WP_000827811.1		long polar fimbria major subunit LpfA-O113			ECIAI39_RS21710	573	190	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4515313	4517142	-					glmS		ECIAI39_RS21715	1830		old_locus_tag=ECIAI39_4333
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4515313	4517142	-	WP_000334086.1	WP_000334086.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		ECIAI39_RS21715	1830	609	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4517304	4518674	-					glmU		ECIAI39_RS21720	1371		old_locus_tag=ECIAI39_4334
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4517304	4518674	-	WP_000933724.1	WP_000933724.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		ECIAI39_RS21720	1371	456	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4519023	4519442	-					atpC		ECIAI39_RS21725	420		old_locus_tag=ECIAI39_4335
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4519023	4519442	-	WP_001251965.1	WP_001251965.1		F0F1 ATP synthase subunit epsilon	atpC		ECIAI39_RS21725	420	139	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4519463	4520845	-					atpD		ECIAI39_RS21730	1383		old_locus_tag=ECIAI39_4336
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4519463	4520845	-	WP_000190506.1	WP_000190506.1		F0F1 ATP synthase subunit beta	atpD		ECIAI39_RS21730	1383	460	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4520872	4521735	-					atpG		ECIAI39_RS21735	864		old_locus_tag=ECIAI39_4337
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4520872	4521735	-	WP_000896498.1	WP_000896498.1		F0F1 ATP synthase subunit gamma	atpG		ECIAI39_RS21735	864	287	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4521786	4523327	-					atpA		ECIAI39_RS21740	1542		old_locus_tag=ECIAI39_4338
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4521786	4523327	-	WP_001176745.1	WP_001176745.1		F0F1 ATP synthase subunit alpha	atpA		ECIAI39_RS21740	1542	513	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4523340	4523873	-					atpH		ECIAI39_RS21745	534		old_locus_tag=ECIAI39_4339
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4523340	4523873	-	WP_001288587.1	WP_001288587.1		F0F1 ATP synthase subunit delta	atpH		ECIAI39_RS21745	534	177	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4523888	4524358	-					atpF		ECIAI39_RS21750	471		old_locus_tag=ECIAI39_4340
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4523888	4524358	-	WP_001052219.1	WP_001052219.1		F0F1 ATP synthase subunit B	atpF		ECIAI39_RS21750	471	156	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4524420	4524659	-					atpE		ECIAI39_RS21755	240		old_locus_tag=ECIAI39_4341
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4524420	4524659	-	WP_000429386.1	WP_000429386.1		F0F1 ATP synthase subunit C	atpE		ECIAI39_RS21755	240	79	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4524706	4525521	-					atpB		ECIAI39_RS21760	816		old_locus_tag=ECIAI39_4342
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4524706	4525521	-	WP_000135618.1	WP_000135618.1		F0F1 ATP synthase subunit A	atpB		ECIAI39_RS21760	816	271	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4525530	4525910	-					atpI		ECIAI39_RS21765	381		old_locus_tag=ECIAI39_4343
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4525530	4525910	-	WP_000116695.1	WP_000116695.1		F0F1 ATP synthase subunit I	atpI		ECIAI39_RS21765	381	126	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4526527	4527150	-					rsmG		ECIAI39_RS21770	624		old_locus_tag=ECIAI39_4344
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4526527	4527150	-	WP_000932838.1	WP_000932838.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		ECIAI39_RS21770	624	207	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4527214	4529103	-					mnmG		ECIAI39_RS21775	1890		old_locus_tag=ECIAI39_4345
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4527214	4529103	-	WP_000499788.1	WP_000499788.1		tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG	mnmG		ECIAI39_RS21775	1890	629	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4529482	4529925	-					mioC		ECIAI39_RS21780	444		old_locus_tag=ECIAI39_4346
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4529482	4529925	-	WP_000763742.1	WP_000763742.1		FMN-binding protein MioC	mioC		ECIAI39_RS21780	444	147	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4530015	4530473	-					asnC		ECIAI39_RS21785	459		old_locus_tag=ECIAI39_4347
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4530015	4530473	-	WP_000432970.1	WP_000432970.1		transcriptional regulator AsnC	asnC		ECIAI39_RS21785	459	152	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4530625	4531617	+					asnA		ECIAI39_RS21790	993		old_locus_tag=ECIAI39_4348
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4530625	4531617	+	WP_000845132.1	WP_000845132.1		aspartate--ammonia ligase	asnA		ECIAI39_RS21790	993	330	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4531622	4533073	-					viaA		ECIAI39_RS21795	1452		old_locus_tag=ECIAI39_4349
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4531622	4533073	-	WP_000956643.1	WP_000956643.1		ATPase RavA stimulator ViaA	viaA		ECIAI39_RS21795	1452	483	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4533067	4534563	-					ravA		ECIAI39_RS21800	1497		old_locus_tag=ECIAI39_4350
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4533067	4534563	-	WP_012602621.1	WP_012602621.1		ATPase RavA	ravA		ECIAI39_RS21800	1497	498	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4534719	4536065	+							ECIAI39_RS21805	1347		old_locus_tag=ECIAI39_4351
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4534719	4536065	+	WP_000483766.1	WP_000483766.1		IS4-like element IS4 family transposase			ECIAI39_RS21805	1347	448	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4536224	4538092	+					kup		ECIAI39_RS21810	1869		old_locus_tag=ECIAI39_4352
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4536224	4538092	+	WP_000102319.1	WP_000102319.1		low affinity potassium transporter Kup	kup		ECIAI39_RS21810	1869	622	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4538259	4538678	+					rbsD		ECIAI39_RS21815	420		old_locus_tag=ECIAI39_4353
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4538259	4538678	+	WP_000715936.1	WP_000715936.1		D-ribose pyranase	rbsD		ECIAI39_RS21815	420	139	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4538686	4540191	+					rbsA		ECIAI39_RS21820	1506		old_locus_tag=ECIAI39_4354
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4538686	4540191	+	WP_000387770.1	WP_000387770.1		ribose ABC transporter ATP-binding protein RbsA	rbsA		ECIAI39_RS21820	1506	501	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4540196	4541161	+					rbsC		ECIAI39_RS21825	966		old_locus_tag=ECIAI39_4355
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4540196	4541161	+	WP_000211850.1	WP_000211850.1		ribose ABC transporter permease	rbsC		ECIAI39_RS21825	966	321	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4541186	4542076	+					rbsB		ECIAI39_RS21830	891		old_locus_tag=ECIAI39_4356
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4541186	4542076	+	WP_001056273.1	WP_001056273.1		ribose ABC transporter substrate-binding protein RbsB	rbsB		ECIAI39_RS21830	891	296	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4542202	4543131	+					rbsK		ECIAI39_RS21835	930		old_locus_tag=ECIAI39_4357
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4542202	4543131	+	WP_001361791.1	WP_001361791.1		ribokinase	rbsK		ECIAI39_RS21835	930	309	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4543135	4544127	+					rbsR		ECIAI39_RS21840	993		old_locus_tag=ECIAI39_4358
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4543135	4544127	+	WP_000224470.1	WP_000224470.1		ribose operon transcriptional repressor RbsR	rbsR		ECIAI39_RS21840	993	330	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4544093	4545520	-					mdtD		ECIAI39_RS21845	1428		old_locus_tag=ECIAI39_4359
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4544093	4545520	-	WP_001280855.1	WP_001280855.1		multidrug transporter subunit MdtD	mdtD		ECIAI39_RS21845	1428	475	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4545543	4546235	-					yieP		ECIAI39_RS21850	693		old_locus_tag=ECIAI39_4360
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4545543	4546235	-	WP_001131164.1	WP_001131164.1		FadR family transcriptional regulator	yieP		ECIAI39_RS21850	693	230	
gene	rRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4546716	4548257	+							ECIAI39_RS21855	1542		old_locus_tag=ECIAI39_16S_6
rRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4546716	4548257	+				16S ribosomal RNA			ECIAI39_RS21855	1542		
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4548343	4548418	+							ECIAI39_RS21860	76		old_locus_tag=ECIAI39_tRNA30
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4548343	4548418	+				tRNA-Glu			ECIAI39_RS21860	76		anticodon=TTC
gene	rRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4548651	4551554	+							ECIAI39_RS21865	2904		old_locus_tag=ECIAI39_23S_6
rRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4548651	4551554	+				23S ribosomal RNA			ECIAI39_RS21865	2904		
gene	rRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4551650	4551765	+					rrf		ECIAI39_RS21870	116		old_locus_tag=ECIAI39_5S_7
rRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4551650	4551765	+				5S ribosomal RNA	rrf		ECIAI39_RS21870	116		
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4551902	4552930	+					murB		ECIAI39_RS21875	1029		old_locus_tag=ECIAI39_4361
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4551902	4552930	+	WP_001016649.1	WP_001016649.1		UDP-N-acetylmuramate dehydrogenase	murB		ECIAI39_RS21875	1029	342	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4552927	4553892	+					birA		ECIAI39_RS21880	966		old_locus_tag=ECIAI39_4362
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4552927	4553892	+	WP_000654624.1	WP_000654624.1		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	birA		ECIAI39_RS21880	966	321	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4553921	4554871	-					coaA		ECIAI39_RS21885	951		old_locus_tag=ECIAI39_4363
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4553921	4554871	-	WP_000023081.1	WP_000023081.1		type I pantothenate kinase	coaA		ECIAI39_RS21885	951	316	
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555233	4555308	+							ECIAI39_RS21890	76		old_locus_tag=ECIAI39_tRNA31
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555233	4555308	+				tRNA-Thr			ECIAI39_RS21890	76		anticodon=TGT
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555317	4555401	+							ECIAI39_RS21895	85		old_locus_tag=ECIAI39_tRNA32
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555317	4555401	+				tRNA-Tyr			ECIAI39_RS21895	85		anticodon=GTA
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555518	4555592	+							ECIAI39_RS21900	75		old_locus_tag=ECIAI39_tRNA33
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555518	4555592	+				tRNA-Gly			ECIAI39_RS21900	75		anticodon=TCC
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555599	4555674	+							ECIAI39_RS21905	76		old_locus_tag=ECIAI39_tRNA34
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555599	4555674	+				tRNA-Thr			ECIAI39_RS21905	76		anticodon=GGT
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555789	4556973	+					tuf		ECIAI39_RS21910	1185		old_locus_tag=ECIAI39_4365
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4555789	4556973	+	WP_000031784.1	WP_000031784.1		elongation factor Tu	tuf		ECIAI39_RS21910	1185	394	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4557203	4557586	+					secE		ECIAI39_RS21915	384		old_locus_tag=ECIAI39_4366
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4557203	4557586	+	WP_001275702.1	WP_001275702.1		preprotein translocase subunit SecE	secE		ECIAI39_RS21915	384	127	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4557588	4558133	+					nusG		ECIAI39_RS21920	546		old_locus_tag=ECIAI39_4367
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4557588	4558133	+	WP_001287516.1	WP_001287516.1		transcription termination/antitermination protein NusG	nusG		ECIAI39_RS21920	546	181	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4558292	4558720	+					rplK		ECIAI39_RS21925	429		old_locus_tag=ECIAI39_4368
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4558292	4558720	+	WP_001085926.1	WP_001085926.1		50S ribosomal protein L11	rplK		ECIAI39_RS21925	429	142	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4558724	4559428	+					rplA		ECIAI39_RS21930	705		old_locus_tag=ECIAI39_4369
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4558724	4559428	+	WP_001096684.1	WP_001096684.1		50S ribosomal protein L1	rplA		ECIAI39_RS21930	705	234	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4559720	4560217	+					rplJ		ECIAI39_RS21935	498		old_locus_tag=ECIAI39_4370
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4559720	4560217	+	WP_001207201.1	WP_001207201.1		50S ribosomal protein L10	rplJ		ECIAI39_RS21935	498	165	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4560284	4560649	+					rplL		ECIAI39_RS21940	366		old_locus_tag=ECIAI39_4371
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4560284	4560649	+	WP_000028878.1	WP_000028878.1		50S ribosomal protein L7/L12	rplL		ECIAI39_RS21940	366	121	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4560969	4564997	+					rpoB		ECIAI39_RS21945	4029		old_locus_tag=ECIAI39_4372
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4560969	4564997	+	WP_000263098.1	WP_000263098.1		DNA-directed RNA polymerase subunit beta	rpoB		ECIAI39_RS21945	4029	1342	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4565074	4569297	+					rpoC		ECIAI39_RS21950	4224		old_locus_tag=ECIAI39_4373
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4565074	4569297	+	WP_000653953.1	WP_000653953.1		DNA-directed RNA polymerase subunit beta'	rpoC		ECIAI39_RS21950	4224	1407	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	4569554	4570771	+					rbsK		ECIAI39_RS21955	1218		old_locus_tag=ECIAI39_4374
