# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	200821	201672	+							BACT_0235	852		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	200821	201672	+	KFI39403.1			30S ribosomal protein S3			BACT_0235	852	283	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	201676	202095	+							BACT_0236	420		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	201676	202095	+	KFI39404.1			50S ribosomal protein L16			BACT_0236	420	139	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	202095	202364	+							BACT_0237	270		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	202095	202364	+	KFI39405.1			50S ribosomal protein L29			BACT_0237	270	89	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	202367	202633	+							BACT_0238	267		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	202367	202633	+	KFI39406.1			30S ribosomal protein S17			BACT_0238	267	88	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	202717	203085	+							BACT_0239	369		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	202717	203085	+	KFI39407.1			50S ribosomal protein L14			BACT_0239	369	122	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	203087	203422	+							BACT_0240	336		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	203087	203422	+	KFI39408.1			50S ribosomal protein L24			BACT_0240	336	111	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	203419	203991	+							BACT_0241	573		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	203419	203991	+	KFI39409.1			50S ribosomal protein L5			BACT_0241	573	190	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	203993	204178	+							BACT_0242	186		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	203993	204178	+	KFI39410.1			30S ribosomal protein S14-1			BACT_0242	186	61	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	204259	204657	+							BACT_0243	399		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	204259	204657	+	KFI39411.1			30S ribosomal protein S8			BACT_0243	399	132	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	204674	205213	+							BACT_0244	540		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	204674	205213	+	KFI39412.1			50S ribosomal protein L6			BACT_0244	540	179	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	205215	205586	+							BACT_0245	372		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	205215	205586	+	KFI39413.1			50S ribosomal protein L18			BACT_0245	372	123	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	205583	206359	+							BACT_0246	777		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	205583	206359	+	KFI39414.1			30S ribosomal protein S5			BACT_0246	777	258	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	206359	206544	+							BACT_0247	186		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	206359	206544	+	KFI39415.1			50S ribosomal protein L30			BACT_0247	186	61	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	206547	207023	+							BACT_0248	477		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	206547	207023	+	KFI39416.1			50S ribosomal protein L15			BACT_0248	477	158	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	207197	208525	+							BACT_0249	1329		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	207197	208525	+	KFI39417.1			preprotein translocase, SecY subunit			BACT_0249	1329	442	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	208645	209220	+							BACT_0250	576		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	208645	209220	+	KFI39418.1			adenylate kinase			BACT_0250	576	191	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	209703	210164	+							BACT_0251	462		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	209703	210164	+	KFI39419.1			Hsp20-family heat shock chaperone			BACT_0251	462	153	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	210399	210617	+							BACT_0252	219		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	210399	210617	+	KFI39420.1			translation initiation factor IF-1			BACT_0252	219	72	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	210641	210754	+							BACT_0253	114		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	210641	210754	+	KFI39421.1			50S ribosomal protein L36			BACT_0253	114	37	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	210887	211264	+							BACT_0254	378		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	210887	211264	+	KFI39422.1			30S ribosomal protein S13			BACT_0254	378	125	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	211343	211741	+							BACT_0255	399		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	211343	211741	+	KFI39423.1			30S ribosomal protein S11			BACT_0255	399	132	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	211816	212811	+							BACT_0256	996		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	211816	212811	+	KFI39424.1			DNA-directed RNA polymerase subunit alpha			BACT_0256	996	331	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	212942	213589	+							BACT_0257	648		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	212942	213589	+	KFI39425.1			50S ribosomal protein L17			BACT_0257	648	215	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	213703	214749	+							BACT_0258	1047		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	213703	214749	+	KFI39426.1			tRNA pseudouridine synthase A			BACT_0258	1047	348	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	214890	214977	+							BACT_tRNA11	88		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	214890	214977	+				tRNA-Ser			BACT_tRNA11	88		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	215318	216637	+							BACT_0259	1320		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	215318	216637	+	KFI39427.1			MFS-type transporter			BACT_0259	1320	439	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	216721	218961	+							BACT_0260	2241		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	216721	218961	+	KFI39428.1			putative beta-glucosidase			BACT_0260	2241	746	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	219063	220016	-							BACT_0261	954		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	219063	220016	-	KFI39429.1			hypothetical protein			BACT_0261	954	317	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	220158	221309	+							BACT_0262	1152		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	220158	221309	+	KFI39430.1			transcription termination factor NusA			BACT_0262	1152	383	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	221494	221850	+							BACT_0263	357		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	221494	221850	+	KFI39431.1			translation initiation factor IF-2			BACT_0263	357	118	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	222019	224307	+							BACT_0264	2289		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	222019	224307	+	KFI39432.1			translation initiation factor IF-2			BACT_0264	2289	762	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	224375	224929	+							BACT_0265	555		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	224375	224929	+	KFI39433.1			ribosome-binding factor A			BACT_0265	555	184	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	224998	226011	+							BACT_0266	1014		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	224998	226011	+	KFI39434.1			tRNA pseudouridine synthase B			BACT_0266	1014	337	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	226070	227323	+							BACT_0267	1254		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	226070	227323	+	KFI39435.1			riboflavin kinase/FMN adenylyltransferase			BACT_0267	1254	417	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	227506	228474	-							BACT_0268	969		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	227506	228474	-	KFI39436.1			polyprenyl synthetase			BACT_0268	969	322	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	228677	230158	+							BACT_0269	1482		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	228677	230158	+	KFI39437.1			phosphoesterase			BACT_0269	1482	493	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	230155	230994	-							BACT_0270	840		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	230155	230994	-	KFI39438.1			IclR-type transcriptional regulator			BACT_0270	840	279	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	231167	232276	+							BACT_0271	1110		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	231167	232276	+	KFI39439.1			CAAX amino protease			BACT_0271	1110	369	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	232416	233504	+							BACT_0272	1089		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	232416	233504	+	KFI39440.1			CAAX amino terminal protease family protein			BACT_0272	1089	362	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	233700	235031	+							BACT_0273	1332		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	233700	235031	+	KFI39441.1			UDP-N-acetylglucosamine 1-carboxyvinyltransferase			BACT_0273	1332	443	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	235227	236114	+							BACT_0274	888		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	235227	236114	+	KFI39442.1			phospholipid/glycerol acyltransferase			BACT_0274	888	295	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	236316	237314	+							BACT_0275	999		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	236316	237314	+	KFI39443.1			glycerol-3-phosphate dehydrogenase, NAD-dependent			BACT_0275	999	332	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	237484	238689	+							BACT_0276	1206		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	237484	238689	+	KFI39444.1			D-alanine-D-alanine ligase			BACT_0276	1206	401	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	238991	242203	-							BACT_0277	3213		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	238991	242203	-	KFI39445.1			regulator of chromosome condensation, RCC1			BACT_0277	3213	1070	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	242439	242675	-							BACT_0278	237		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	242439	242675	-	KFI39446.1			hypothetical protein			BACT_0278	237	78	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	242672	245026	-							BACT_0279	2355		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000002.1	242672	245026	-	KFI39447.1			regulator of chromosome condensation, RCC1			BACT_0279	2355	784	
gene	rRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	1	1143	+							BACT_2rRNA16S	1143		partial
rRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	1	1143	+				16S ribosomal RNA			BACT_2rRNA16S	1143		partial
gene	rRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	1574	4646	+							BACT_2rRNA23S	3073		
rRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	1574	4646	+				23S ribosomal RNA			BACT_2rRNA23S	3073		
gene	rRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	4832	4948	+							BACT_2rRNA5S	117		
rRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	4832	4948	+				5S ribosomal RNA			BACT_2rRNA5S	117		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	5405	5872	-							BACT_0017	468		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	5405	5872	-	KFI38563.1			hypothetical protein			BACT_0017	468	155	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	6040	6684	+							BACT_0018	645		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	6040	6684	+	KFI38564.1			NAD-dependent epimerase/dehydratase			BACT_0018	645	214	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	6891	10628	-							BACT_0019	3738		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	6891	10628	-	KFI38565.1			ABC superfamily ATP binding cassette transporter, ABC protein			BACT_0019	3738	1245	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	11063	12034	-							BACT_0020	972		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	11063	12034	-	KFI38566.1			formate/nitrite transporter			BACT_0020	972	323	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	12235	12516	-							BACT_0021	282		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	12235	12516	-	KFI38567.1			XRE family transcriptional regulator			BACT_0021	282	93	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	12710	12782	-							BACT_tRNA1	73		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	12710	12782	-				tRNA-Ala			BACT_tRNA1	73		
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	12829	12902	-							BACT_tRNA2	74		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	12829	12902	-				tRNA-Ile			BACT_tRNA2	74		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	13028	13708	+							BACT_0022	681		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	13028	13708	+	KFI38568.1			putative metal-dependent hydrolase			BACT_0022	681	226	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	13904	14674	+							BACT_0023	771		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	13904	14674	+	KFI38569.1			short-chain dehydrogenase			BACT_0023	771	256	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	14803	15282	-							BACT_0024	480		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	14803	15282	-	KFI38570.1			Non-specific DNA-binding protein Dps			BACT_0024	480	159	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	15493	16914	-							BACT_0025	1422		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	15493	16914	-	KFI38571.1			hemolysin-like protein			BACT_0025	1422	473	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	17192	17755	+							BACT_0026	564		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	17192	17755	+	KFI38572.1			peroxiredoxin			BACT_0026	564	187	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	17949	19745	+							BACT_0027	1797		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	17949	19745	+	KFI38573.1			TrxB Thioredoxin reductase/Thioredoxin/glutaredoxin family protein			BACT_0027	1797	598	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	19863	20879	-							BACT_0028	1017		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	19863	20879	-	KFI38574.1			LacI family transcriptional regulator			BACT_0028	1017	338	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	21245	22504	+							BACT_0029	1260		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	21245	22504	+	KFI38575.1			putative ABC transporter substrate-binding protein			BACT_0029	1260	419	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	22663	23643	+							BACT_0030	981		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	22663	23643	+	KFI38576.1			putative ABC transporter permease			BACT_0030	981	326	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	23646	24521	+							BACT_0031	876		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000003.1	23646	24521	+	KFI38577.1			putative ABC transporter permease			BACT_0031	876	291	
